ПІБ кандидата,Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,489,"ТОВ ""Редакція газети ""Вісті Зміївщини""",м. Харків,02476586,Друк у газеті,"3347,5",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,493,"ТОВ РГ ""Жашківщина""","Черкаська обл., м. Жашків",02475925,Друк у газеті,3380,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1400,2019-03-12,473,"ТОВ ""ТРО Маріупольське телебачення""",м. Маріуполь,22036458,Розміщення політичної агітації на сайті,3480,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,485,"ПП РГ ""Вісник Первомайська""",м. Миколаїв,32641934,Друк у газеті,3510,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,467,ФОП Кривошей Н.П.,"Луганська обл., м. Сєвєродонецьк",,Друк у газеті,3575,ФОП,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,482,"ТОВ ""КАТЛАЙФ""",м. Краматорськ,31279624,"Друк у газеті ""Технополіс""",3890,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,480,"ТОВ ""МЦ ""Чернігівські відомості""",м. Чернігів,14232122,Друк у газеті,3900,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,483,"ТОВ РГ ""Приазовская Новь""",м. Запоріжжя,02472795,Друк у газеті,3900,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,449,"ТОВ РГ""Знам’янські вісті""",м. Кропивницький,02473464,Друк у газеті,4000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,488,"ВВ ВД ""Приватна газета""",м. Полтава,31435638,Друк у газеті,4550,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,474,ТОВ Газета Вишгород,м. Вишгород,42763720,Друк у газеті,"4556,8",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,464,"ТОВ РІ ""Агенство БЛІЦ""",м. Біла Церква,33143404,"Друк у газеті ""Наш городок""","4647,94",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,486,"ПП ІА""Центр Медіа""",м. Одеса,33658561,"Друк у газеті "" На пенсії""",5070,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,487,"ПП ІА""Центр Медіа""",м. Одеса,33658561,"Друк у газеті ""Одесская жизнь""",5200,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,457,"ТОВ РГ ""Панорама""",м. Мукачево,02472654,Друк у газеті,5850,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,478,"ТОВ РГ ""Вечірня Полтава""",м. Полтава,33660664,Друк у газеті,6000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,490,"ТОВ ""Торговий Дім Петро і Павел""",м. Суми,21111962,"Друк у газеті ""ДС-еспрес""",6201,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,461,"ТОВ ""О.С.МЕДІА""",м. Камʼянське,38028677,"Друк у газеті ""Наш репортер""",6500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,455,"Васильківська МГП газета ""Життя і слово""",м. Васильків,02473352,Друк у газеті,6825,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,456,"ТОВ ""Перша міськдрукарня""",м. Павлоград,33459577,"Друк у газеті ""ТН-еспрес""",7800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,463,"ПП ""Рекламно-комерційне агентство ""Україна""","Кіровоградська обл., м. Олександрія, вул. 6-го Грудня, буд. 74",20640730,"Друк у газеті ""Олександрійський тиждень""",7800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,465,"ТОВ ""ТРВ Компанія ""Новий день""",м. Кропивницький,13747864,"Друк у газеті ""Сільське життя """,7800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,468,"ПП РГ ""Николаевские новости""",м. Миколаїв,23088693,Друк у газеті,8970,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,479,"РГ ""Вечерний Николаев""",м. Миколаїв,20882700,Друк у газеті,9594,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,494,"ТОВ ""Редакція газети ""Нова Каховка""","Херсонська обл., м. Нова Каховка, просп. Дніпровський, буд. 23",22752321,"Друк у газеті ""НоваКаховка""",9750,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,452,"РГ ""Галичина""",м. Івано-Франківськ,13644704,Друк у газеті,10140,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,484,"КП НГП газета МО""Южная правда""",м. Миколаїв,02474239,Друк у газеті,"10397,4",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,458,"ТОВ ""Вісті Придніпров’я""",м. Дніпро,36442168,Друк у газеті,10530,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,460,"ТОВ ""Подія Сьогодні""",м. Камʼянське,40138047,"Друк у газеті ""Событие сегодня""",11700,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,492,"ТОВ ІВЦ ""Чернівці""",м. Чернівці,38178688,Друк у газеті,12000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,459,"ТОВ ""Газета ""Наше місто""",м. Дніпро,19087191,Друк у газеті,12870,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,450,"ТОВ РГ ""Зоря""",м. Дніпро,35497923,"Друк у газеті ""Зоря область""",12909,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,451,"ТОВ РГ ""Зоря""",м. Дніпро,35497923,"Друк у газеті ""Зоря город""",12909,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,453,"ТОВ ВТ ""РГ Эхо"" Відлуння""",м. Житомир,13568663,Друк у газеті,"13802,76",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,491,"ТОВ РВФ ""Тиждень-Прес""",м. Ужгород,22082300,Друк у газеті РІО,14040,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,466,"ТОВ ""ТРВ Компанія ""Новий день""",м. Кропивницький,13747864,"Друк у газеті ""21 канал""",14820,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,475,"ТОВ МПК Об’єднання ""ТАТА""",м. Запоріжжя,39279401,"Друк у газеті ""ВЕРЖЕ""",16750,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,469,"ТОВ РГ ""ДІАЛОГ""",м. Кропивницький,20652667,Друк у газеті,18564,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,470,"ТОВ РГ ""Новий день""",м. Херсон,14122988,Друк у газеті,18720,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,447,"ПП ""ІН-ПРО""",м. Запоріжжя,31491446,"Друк у газеті ""Запоріжський пенсіонр""",19680,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1120,2019-03-12,471,"КП ""Телерадіокомпанія ""Рудана"" Криворізької міської ради","Дніпропетровська обл., м. Кривий Ріг, просп. Гагаріна, буд. 68",19438354,Виготовлення відеозапису,20700,юридична особа,виготовлення відеозаписів
Тарута Сергій Олексійович,Основа,223,1110,2019-03-12,446,ФОП Ганоцька О.Ю.,м. Київ,,Виготовлення виборчих листівок,27500,ФОП,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,477,"ПП ""Славінфо""",м. Краматорськ,37467314,Друк у газеті,3036,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1211,2019-03-12,472,"КП ""Телерадіокомпанія ""Рудана"" Криворізької міської ради","Дніпропетровська обл., м. Кривий Ріг, просп. Гагаріна, буд. 68",19438354,Ефірний час на телебаченні,43875,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1220,2019-03-12,454,"ПАТ ""КП в Україні""",м. Київ,23731640,Друк у газеті,53333,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1400,2019-03-12,495,"ТОВ ""ТД ""РЕ:АГЕНТ""ММГ""",м. Київ,39557839,розповсюдження виборчого бюлетеня,120000,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Тарута Сергій Олексійович,Основа,223,1400,2019-03-12,462,ФОП Кривошея О.П.,м. Київ,,Розміщення рекламних матеріалів в мережі Інтернет,700000,ФОП,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Тарута Сергій Олексійович,Основа,223,1220,2019-03-13,504,"Підприємство ""Центр трудової реабілітації інвалідів ""Друкарський дім""","Донецька обл., м. Краматорськ, вул. Орджонікідзе, буд. 1Б",36081990,"Друк у газеті ""Славянские новости""","2121,6",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-13,501,"ПП ""Редакція газети ""Придунайські Вісті""","Одеська обл., м. Ізмаїл",02474392,Друк у газеті,2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-13,503,"ТОВ ""Редакція Покровської районної масової газети ""Маяк""","Донецька обл., м. Покровськ",02472236,"Друк у газеті ""Маяк""",3250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-13,500,"Видавничо-поліграфічне підприємство ""Друкарський Дім""","м. Одеса, вул. Картамишевська, буд. 9Д",32323464,"Друк у газеті"" Одесская правда""",3370,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1340,2019-03-13,496,"ТОВ ""ДК-КР""",м. Кривий Ріг,42623398,Оренда для зустрічі з виборцями,4000,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Тарута Сергій Олексійович,Основа,223,1120,2019-03-13,497,"ТОВ ""ПМ Телеканал ""Кривий Ріг""",м. Кривий Ріг,39865405,Виготовлення відеозапису,4000,юридична особа,виготовлення відеозаписів
Тарута Сергій Олексійович,Основа,223,1220,2019-03-13,505,"ТОВ РГ ""Колос""",м. Черкаси,02476008,Друк у газеті,4550,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-13,502,"ПП ""Зоря Полтавщини""",м. Полтава,02474794,Друк у газеті,4953,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-13,499,"ТОВ РІ ""Агенство БЛІЦ""",м. Біла Церква,33143404,"Друк у газеті ""Майдан Брок""",5610,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-13,507,"ППФ ""Інститут політики""",м. Рівне,32940357,"Друк у газеті ""Рівне експрес""",7150,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-13,476,"ДП""Галицький Кореспондент ""Медіа Альянс""",м. Івано-Франківськ,35276475,"Друк у газеті ""Галицький Кореспондент""",9750,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-13,506,"ППФ ""Інститут політики""",м. Рівне,32940357,"Друк у газеті ""Рівне вечірнє""",9750,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1211,2019-03-13,498,"ТОВ ""ПМ Телеканал ""Кривий Ріг""",м. Кривий Ріг,39865405,Ефірний час на телеканалі,13950,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1211,2019-03-13,510,"ТОВ ""ТРК ""Україна""",м. Київ,05744121,ефірний час на телеканалі,258480,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1211,2019-03-13,511,"ТОВ ""ТРК ""Україна""",м. Київ,05744121,ефірний час на телеканалі,421200,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1211,2019-03-13,509,"ТОВ ""ТРК ""Україна""",м. Київ,05744121,ефірний час на телеканалі,"2689287,2",юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1110,2019-03-14,515,"ТОВ ""ФЕНІКС""",м. Маріуполь,13516596,Виготовлення друкованих матеріалів на плівці,328,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Тарута Сергій Олексійович,Основа,223,1400,2019-03-14,514,"ТОВ ""ФЕНІКС""",м. Маріуполь,13516596,Послуги з обклеювання плівкою,371,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Тарута Сергій Олексійович,Основа,223,1120,2019-03-14,517,"Обласна асоціація ""Вінницька громадська телерадіокомпанія ""Вінниччина""","м. Вінниця, вул. Театральна, буд. 15",31473359,Виготовлення відеозапису,2700,юридична особа,виготовлення відеозаписів
Тарута Сергій Олексійович,Основа,223,1120,2019-03-14,518,"Обласна асоціація ""Вінницька громадська телерадіокомпанія ""Вінниччина""","м. Вінниця, вул. Театральна, буд. 15",31473359,Виготовлення відеозапису,2700,юридична особа,виготовлення відеозаписів
Тарута Сергій Олексійович,Основа,223,1211,2019-03-14,516,"Обласна асоціація ""Вінницька громадська телерадіокомпанія ""Вінниччина""","м. Вінниця, вул. Театральна, буд. 15",31473359,ефірний час на телеканалі,2916,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1211,2019-03-14,520,"Обласна асоціація ""Вінницька громадська телерадіокомпанія ""Вінниччина""","м. Вінниця, вул. Театральна, буд. 15",31473359,ефірний час на телеканалі,2916,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,535,"ТОВ РГ ""Новини Вознесенська""",м. Вознесенськ,20907469,Друк у газеті,3250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1140,2019-03-14,523,ФОП Шумеляк О.В.,м. Київ,,Виготовлення інших матер. (банер),3500,юридична особа,виготовлення інших матеріалів передвиборної агітації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,540,"КП РГ ""Зоря Приазов’я""",м. Краматорськ,32577529,Друк у газеті,3575,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,543,"ТОВ РГ ""Вінничина""",м. Вінниця,02471614,Друк у газеті,"3868,02",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,542,"ПП РГ ""Новий путь""",м. Лисичанськ,02476793,Друк у газеті,3900,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,541,"ПП ""Редакція газети ""Контакт""","Миколаївська обл., м. Южноукраїнськ, бульв. Цвіточний, буд. 9, кімн. 72-84",20872794,Друк у газеті,4147,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,527,"Видавничо-поліграфічне підприємство ""Друкарський Дім""","м. Одеса, вул. Картамишевська, буд. 9Д",32323464,"Друк у газеті"" Одесская правда""",4381,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1340,2019-03-14,522,"ТОВ ""КРЯЖ""",м. Вінниця,38717275,Оренда для зустрічі з виборцями,4500,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,525,"ПП ""Медіа-центр ""Діє Слово""",м. Ірпінь,22201704,"Друк у газеті ""Ірпінський Вісник""",4600,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1120,2019-03-14,545,ФОП Батьковський О.А.,м. Київ,,Виготовлення відеоролику,5000,юридична особа,виготовлення відеозаписів
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,537,"ТОВ ""Харків на долонях""",м. Харків,38775714,Друк у газеті,"5103,33",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,534,"ТОВ ""Обрії 1919""",м. Ізюм,02476600,"Друк у газеті ""Вісті Ізюмщини""",5200,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,538,"ТОВ РГ""Знам’янські вісті""",м. Кропивницький,02473464,Друк у газеті,5200,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,532,"ТОВ РІ ""Агенство БЛІЦ""",м. Біла Церква,33143404,"Друк у газеті ""Майдан Брок""",5610,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,513,ТОВ Газета Вишгород,м. Вишгород,42763720,Друк у газеті,6500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,536,"ТОВ РГ ""Вечірня Полтава""",м. Полтава,33660664,Друк у газеті,7800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,531,"ТОВ ""Агенство СОВА""",м. Черкаси,40915691,"Друк у газеті 7 днівЧеркаси""",8450,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,529,"Сумська громадсько-ділова газета ""Ваш шанс""","м. Суми, вул. Кооперативна, буд. 19",21120470,Друк у газеті,"8946,6",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,512,"ТОВ РГ ""Житомирщина""",м. Житомир,02472499,Друк у газеті,9360,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,526,"ТОВ ""МГ-Медіа""","Луганська обл., м. Сєвєродонецьк",39619343,"Друк у газеті ""Луганщина""",9750,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1120,2019-03-14,544,ФОП Батьковський О.А.,м. Київ,,Виготовлення відеоролику,10000,ФОП,виготовлення відеозаписів
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,530,"КП ""РГ ""Сумщина""",м. Суми,02475078,Друк у газеті,10080,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,533,"ТОВ ""Деснянська правда""",м. Чернігів,36339389,Друк у газеті,13000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-14,528,"ТОВ ""ТРК ""Регіон""",м. Дніпро,32760971,"Друк у газеті ""Вечерний Харьков""",17360,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1211,2019-03-14,521,"Обласна асоціація ""Вінницька громадська телерадіокомпанія ""Вінниччина""","м. Вінниця, вул. Театральна, буд. 15",31473359,ефірний час на телеканалі,19440,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1350,2019-03-14,524,ФОП Шумеляк О.В.,м. Київ,,Зовнішня реклама,21000,ФОП,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Тарута Сергій Олексійович,Основа,223,1120,2019-03-14,519,"Обласна асоціація ""Вінницька громадська телерадіокомпанія ""Вінниччина""","м. Вінниця, вул. Театральна, буд. 15",31473359,Виготовлення відеозапису,27000,юридична особа,виготовлення відеозаписів
Тарута Сергій Олексійович,Основа,223,1220,2019-03-15,551,"ТОВ ""Рекламно-інформаційне агенство ""Вісник Купʼянщини""","Харківська обл., м. Куп'янськ, вул. 1 травня, буд. 6, кімн. 418",02476646,"Друк у газеті ""Вісник плюс""",1800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-15,552,"ТОВ ""Рекламно-інформаційне агенство ""Вісник Купʼянщини""","Харківська обл., м. Куп'янськ, вул. 1 травня, буд. 6, кімн. 418",02476646,"Друк у газеті ""Вісник плюс""",2340,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-15,550,"ПП РГ ""Сільські новини""","Луганська обл., м. Сєвєродонецьк",02476818,"Друк у газеті ""Сельская Новь""",3146,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-15,549,"ТОВ ІЦ ""Репортер""",м. Нікополь,30695679,Друк у газеті,3250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-15,565,"КП ""РГ ""Буковина""",м. Чернівці,02476296,Друк у газеті,8190,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-15,553,"ПАТ РГ ""Приазовський робочий",м. Маріуполь,02472200,Друк у газеті,8255,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1400,2019-03-15,554,"ТОВ ""Цифрові медіа ресурси""",м. Дніпро,38909006,Демонстрація фільму,75600,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Тарута Сергій Олексійович,Основа,223,1350,2019-03-15,548,"ТОВ ""КІТ МЕДІА""",м. Київ,41497858,Зовнішня реклама,316680,юридична особа,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Тарута Сергій Олексійович,Основа,223,1211,2019-03-15,547,"ТОВ ""ТРК ""Україна""",м. Київ,05744121,ефірний час на телеканалі,3300000,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1340,2019-03-18,563,"ТОВ ""Кемпінг АББО""","Одеська обл., м. Чорноморськ",37673101,Оренда для зустрічі з виборцями,1500,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Тарута Сергій Олексійович,Основа,223,1220,2019-03-18,562,"ПП ""Редакція газети ""Придунайські Вісті""","Одеська обл., м. Ізмаїл",02474392,Друк у газеті,3250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-18,560,"ТОВ РГ""Вечерняя Одесса",м. Одеса,13912323,Друк у газеті,8400,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1120,2019-03-18,567,ФОП Батьковський О.А.,м. Київ,,Виготовлення відеоролику,10000,ФОП,виготовлення відеозаписів
Тарута Сергій Олексійович,Основа,223,1220,2019-03-18,561,"ТОВ ""Газета МИГ""",м. Запоріжжя,14298776,Друк у газеті,26000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1211,2019-03-18,566,"ТОВ ""ТРК ""Україна""",м. Київ,05744121,ефірний час на телеканалі,44496,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1211,2019-03-18,565,"ТОВ ""ТРК ""Україна""",м. Київ,05744121,ефірний час на телеканалі,179654,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1350,2019-03-18,558,"ТОВ ""КІТ МЕДІА""",м. Київ,41497858,Зовнішня реклама,537756,юридична особа,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
